recharge,has_prefix,re
eyeball,has_affix,eye
eyeball,has_affix,ball
toward,has_prefix_with_root,to
toward,has_suffix,ward
fuse,back-formation_from,fusion
advantageous,has_prefix_with_root,advantage
arrest,has_affix,ad
arrest,has_affix,rest
troop,doublet_with,troupe
manhood,has_prefix_with_root,man
manhood,has_suffix,hood
appraise,doublet_with,appreciate
areal,has_affix,area
artful,has_prefix_with_root,art
asymmetry,has_prefix,a
asymmetry,has_prefix_with_root,symmetry
backer,has_prefix_with_root,back
avow,doublet_with,advocate
asexual,has_affix,a
asexual,has_affix,sexual
backhanded,compound_of,back
backhanded,compound_of,hand
banker,has_prefix_with_root,bank
banker,has_prefix_with_root,bank
beastly,has_prefix_with_root,beast
bedeck,has_prefix,be
bedeck,has_prefix_with_root,deck
behalf,has_affix,be
behalf,has_affix,half
belay,has_prefix,be
belay,has_prefix_with_root,lay
befoul,has_prefix,be
befoul,has_prefix_with_root,foul
banner,has_prefix_with_root,ban
bequeath,has_prefix,be
berserk,doublet_with,berserker
besiege,has_prefix,be
besiege,has_prefix_with_root,siege
berserker,doublet_with,berserk
bale,doublet_with,ball
bipedal,has_affix,biped
bifurcation,has_prefix_with_root,bifurcate
bifurcation,has_suffix,ion
biologist,has_prefix_with_root,biology
beam,doublet_with,boom
blazer,has_prefix_with_root,blaze
bookish,has_prefix_with_root,book
botanical,has_prefix_with_root,botany
betray,has_affix,be
betray,has_affix,tray
bleak,doublet_with,bleach
bleak,has_affix,kin
bridal,compound_of,bride
bridal,compound_of,ale
bridal,has_prefix_with_root,bride
breaker,has_prefix_with_root,break
brutalization,has_prefix_with_root,brutalize
calcification,has_prefix_with_root,calcify
brute,cognate_of,guru
cancellation,has_prefix_with_root,cancel
calibration,has_prefix_with_root,calibrate
calibration,has_suffix,ion
canonization,has_prefix_with_root,canonize
calculation,has_prefix_with_root,calculate
calculation,has_suffix,ion
capitalization,has_prefix_with_root,capitalize
catheterization,has_prefix_with_root,catheter
causation,has_prefix_with_root,cause
canny,has_affix,can
cater,doublet_with,cuatro
centrepiece,has_affix,centre
centrepiece,has_affix,piece
cape,doublet_with,chef
cape,doublet_with,chief
cape,doublet_with,head
characterization,has_prefix_with_root,characterize
chlorination,has_prefix_with_root,chlorinate
chlorination,has_suffix,ion
christianization,has_prefix_with_root,christianize
champ,doublet_with,campus
champ,doublet_with,camp
champ,blend_of,church
champ,blend_of,camp
circumnavigation,has_prefix_with_root,navigation
circumstantial,has_affix,circumstance
char,back-formation_from,charcoal
circulation,has_prefix_with_root,circulate
circulation,has_suffix,ion
chef,doublet_with,chief
chef,doublet_with,chief
commemoration,has_affix,commemorate
commemoration,has_affix,ion
classical,has_prefix_with_root,class
compliant,has_prefix_with_root,comply
compliant,has_suffix,ant
complexity,has_prefix_with_root,complex
computation,has_prefix_with_root,compute
communication,has_prefix_with_root,communicate
communication,has_suffix,ion
completely,has_prefix_with_root,complete
coniferous,has_affix,cone
coniferous,has_affix,conifer
configuration,has_prefix_with_root,configure
concentration,has_prefix_with_root,concentrate
concentration,has_suffix,ion
concert,doublet_with,concerto
conservation,has_prefix_with_root,conserve
contradistinction,has_affix,contra
contradistinction,has_affix,distinction
crabby,has_prefix_with_root,crab
contraindication,has_prefix,contra
contraindication,has_prefix_with_root,indication
continuation,has_prefix_with_root,continue
crafty,has_prefix_with_root,craft
cranky,has_prefix_with_root,crank
craziness,has_prefix_with_root,crazy
craziness,has_suffix,ness
crass,doublet_with,grease
crate,cognate_of,cart
cremation,has_prefix_with_root,cremate
cremation,has_suffix,ion
crossexamination,has_affix,cross
crossexamination,has_affix,examination
crier,has_prefix_with_root,cry
crouch,doublet_with,cross
crouch,doublet_with,crux
crystallization,has_affix,crystal
culmination,has_prefix_with_root,culminate
culmination,has_suffix,ion
crusader,has_prefix_with_root,crusade
darwinism,has_suffix,ism
dean,doublet_with,doyen
decentralization,has_prefix,de
decentralization,has_prefix_with_root,centralization
decentralization,has_prefix_with_root,decentralize
defoliation,has_prefix_with_root,defoliate
defoliation,has_suffix,ion
deformation,has_prefix_with_root,deform
defuse,has_prefix,de
defuse,has_prefix_with_root,fuse
deepen,has_prefix_with_root,deep
deepen,has_suffix,en
dehydration,has_prefix,de
dehydration,has_prefix_with_root,hydration
degradation,has_prefix_with_root,degrade
deliberation,has_prefix_with_root,deliberate
deliberation,has_suffix,ion
decoration,has_prefix_with_root,decorate
decoration,has_suffix,ion
demoralization,has_prefix_with_root,demoralize
demobilization,has_prefix,de
demobilization,has_prefix_with_root,mobilization
demobilization,has_prefix_with_root,demobilize
deck,doublet_with,thatch
demean,has_prefix,de
demean,has_prefix_with_root,mean
demean,has_affix,de
demean,has_affix,mean
depopulation,has_prefix,de
depopulation,has_prefix_with_root,population
depopulation,has_prefix_with_root,depopulate
depolarization,has_prefix,de
depolarization,has_prefix_with_root,polarization
designation,has_prefix_with_root,designate
designation,has_suffix,ion
desperation,has_prefix_with_root,desperate
desperation,has_suffix,ion
derivation,has_prefix_with_root,derive
deterioration,has_prefix_with_root,deteriorate
deterioration,has_suffix,ion
determination,has_prefix_with_root,determine
deviation,has_prefix_with_root,deviate
deviation,has_suffix,ion
detonation,has_prefix_with_root,detonate
detonation,has_suffix,ion
diffident,doublet_with,defiant
differentiation,has_prefix_with_root,differentiate
differentiation,has_suffix,ion
differentiation,has_prefix_with_root,different
differentiation,has_prefix_with_root,differ
devout,doublet_with,devote
disbar,has_prefix_with_root,bar
dilation,has_prefix_with_root,dilate
dilation,has_suffix,ion
disavow,has_prefix_with_root,avow
discontinuation,has_prefix_with_root,continuation
disc,doublet_with,dais
disc,doublet_with,desk
disc,doublet_with,discus
disc,doublet_with,dish
disc,doublet_with,disk
disinclination,has_prefix_with_root,inclination
disembark,has_prefix_with_root,embark
disorganization,has_prefix_with_root,organization
disintegration,has_prefix_with_root,disintegrate
disintegration,has_suffix,ion
disintegration,has_prefix_with_root,integration
discrimination,has_prefix_with_root,discriminate
discrimination,has_suffix,ion
disrepute,has_prefix_with_root,repute
disqualification,has_prefix_with_root,qualification
dispersal,has_prefix_with_root,disperse
disquiet,has_prefix_with_root,quiet
doltish,has_prefix_with_root,dolt
dissipation,has_prefix_with_root,dissipate
dissipation,has_suffix,ion
diversification,has_prefix_with_root,diverse
domestication,has_prefix_with_root,domesticate
domestication,has_suffix,ion
dolly,has_affix,doll
dolly,has_affix,doll
drape,cognate_of,drub
drowsiness,has_prefix_with_root,drowsy
drowsiness,has_suffix,ness
duplication,has_prefix_with_root,duplicate
duplication,has_suffix,ion
elaboration,has_prefix_with_root,elaborate
elaboration,has_suffix,ion
electrify,has_prefix_with_root,electric
elimination,has_prefix_with_root,eliminate
elimination,has_suffix,ion
electrification,has_prefix_with_root,electrify
elevation,has_affix,elevate
elevation,has_affix,ion
earnest,has_prefix_with_root,earn
drift,has_prefix_with_root,drive
empiricism,has_prefix_with_root,empiric
empiricism,has_suffix,ism
encase,has_prefix,en
encase,has_prefix_with_root,case
embed,has_prefix,en
embed,has_prefix_with_root,bed
enlighten,has_prefix_with_root,light
enlighten,has_suffix,en
enlightenment,has_prefix_with_root,enlighten
enigmatic,has_prefix_with_root,enigma
enigmatic,has_suffix,tic
enshrine,has_prefix,en
enshrine,has_prefix_with_root,shrine
equalization,has_prefix_with_root,equalize
enrage,has_prefix,en
enrage,has_prefix_with_root,rage
equally,has_prefix_with_root,equal
evangelization,has_prefix_with_root,evangelize
evaluation,has_prefix_with_root,evaluate
evaluation,has_suffix,ion
evaporation,has_prefix_with_root,evaporate
evaporation,has_suffix,ion
excitation,has_prefix_with_root,excite
etiquette,doublet_with,ticket
excoriation,has_prefix_with_root,excoriate
excoriation,has_suffix,ion
exceptional,has_affix,exception
experimentation,has_prefix_with_root,experiment
expectation,has_prefix_with_root,expect
expropriation,has_prefix_with_root,expropriate
expropriation,has_suffix,ion
expound,doublet_with,expose
exploration,has_prefix_with_root,explore
extrication,has_prefix_with_root,extricate
extrication,has_suffix,ion
extraneous,doublet_with,strange
facilitation,has_prefix_with_root,facilitate
facilitation,has_suffix,ion
fader,has_prefix_with_root,fade
faithless,has_prefix_with_root,faith
faithless,has_suffix,less
fairly,has_prefix_with_root,fair
falsification,has_prefix_with_root,false
fascination,has_prefix_with_root,fascinate
fascination,has_suffix,ion
fascia,doublet_with,fajita
fascia,doublet_with,fess
fascia,doublet_with,fascism
fatalism,has_prefix_with_root,fatal
fatalism,has_suffix,ism
fatality,has_prefix_with_root,fatal
fatalist,has_prefix_with_root,fatal
fearless,has_prefix_with_root,fear
fearless,has_suffix,less
farewell,compound_of,fare
farewell,compound_of,well
feminization,has_prefix_with_root,feminize
figuration,has_affix,ion
fertilization,has_prefix_with_root,fertilize
firstly,has_prefix_with_root,first
fixation,has_prefix_with_root,fix
finally,has_prefix_with_root,final
flaky,has_prefix_with_root,flake
finance,cognate_of,fine
flirtation,has_prefix_with_root,flirt
fluctuation,has_prefix_with_root,fluctuate
fluctuation,has_suffix,ion
fondly,has_prefix_with_root,fond
footprint,compound_of,foot
footprint,compound_of,print
fossilization,has_prefix_with_root,fossil
fossilization,has_prefix_with_root,fossilize
freighter,has_prefix_with_root,freight
frighten,has_affix,fright
frighten,has_affix,en
frostbite,compound_of,frost
frostbite,compound_of,bite
frustration,has_prefix_with_root,frustrate
frustration,has_suffix,ion
gaily,has_prefix_with_root,gay
gainsay,has_prefix,gain
gainsay,has_prefix_with_root,say
germination,has_prefix_with_root,germinate
germination,has_suffix,ion
gauge,doublet_with,gallows
conveniently,has_prefix_with_root,convenient
cumbersome,has_suffix,some
girdle,has_prefix_with_root,gird
coordination,has_prefix_with_root,coordinate
coordination,has_suffix,ion
counteract,has_prefix,counter
counteract,has_prefix_with_root,act
cottage,cognate_of,hut
courtship,has_prefix_with_root,court
courtship,has_suffix,ship
grabber,has_prefix_with_root,grab
grader,has_prefix_with_root,grade
gloomy,has_prefix_with_root,gloom
grail,doublet_with,gradual
grainy,has_prefix_with_root,grain
granulation,has_prefix_with_root,granulate
granulation,has_suffix,ion
greed,back-formation_from,greedy
couple,doublet_with,copula
grant,cognate_of,guarantee
grand,doublet_with,grandee
gritty,has_prefix_with_root,grit
gyration,has_prefix_with_root,gyre
grief,doublet_with,grave
hairless,has_prefix_with_root,hair
hairless,has_suffix,less
harmonization,has_prefix_with_root,harmonize
hazy,has_prefix_with_root,haze
harmonica,doublet_with,harmonic
heighten,has_prefix_with_root,height
heighten,has_suffix,en
hag,doublet_with,hex
hag,cognate_of,hew
hedge,doublet_with,quay
hater,has_prefix_with_root,hate
hidebound,compound_of,hide
hidebound,compound_of,bound
heroism,has_affix,hero
heroism,has_affix,ism
hopscotch,compound_of,hop
hopscotch,compound_of,scotch
horseback,has_affix,horse
horseback,has_affix,back
hermaphroditic,has_prefix_with_root,hermaphrodite
humanization,has_prefix_with_root,human
humanization,has_prefix_with_root,humanize
hussar,doublet_with,corsair
hussy,has_affix,house
hussy,has_affix,wife
hydration,has_prefix_with_root,hydrate
hydration,has_suffix,ion
hydrochloride,has_prefix,hydro
hydrochloride,has_prefix_with_root,chloride
hybridization,has_prefix_with_root,hybrid
hydrogenation,has_prefix_with_root,hydrogen
idealization,has_prefix_with_root,idealize
imagery,has_affix,image
housewife,has_affix,house
housewife,has_affix,wife
horde,doublet_with,urdu
illustration,has_prefix_with_root,illustrate
illustration,has_suffix,ion
immigration,has_prefix_with_root,immigrate
immigration,has_suffix,ion
impersonation,has_confix,person
impersonation,has_prefix_with_root,impersonate
impersonation,has_suffix,ion
implication,has_prefix_with_root,implicate
implication,has_suffix,ion
immoral,has_affix,in
immoral,has_affix,moral
impound,has_affix,in
impound,has_affix,pound
inadequate,has_prefix,in
inadequate,has_prefix_with_root,adequate
incineration,has_prefix_with_root,incinerate
incineration,has_suffix,ion
inalienable,has_affix,in
incomplete,has_prefix,in
incomplete,has_prefix_with_root,complete
improvisation,has_prefix_with_root,improvise
indent,has_prefix,in
indent,has_prefix_with_root,dent
individualization,has_prefix_with_root,individual
indubitable,has_prefix,in
inefficient,has_prefix,in
inefficient,has_prefix_with_root,efficient
indiscreet,has_prefix,in
indiscreet,has_prefix_with_root,discreet
infiltration,has_prefix_with_root,infiltrate
infiltration,has_suffix,ion
inhalation,has_prefix_with_root,inhale
innervation,has_prefix_with_root,innervate
innervation,has_suffix,ion
inoculation,has_prefix_with_root,inoculate
inoculation,has_suffix,ion
initiation,has_prefix_with_root,initiate
initiation,has_suffix,ion
inference,has_prefix_with_root,infer
inflame,has_prefix,in
inflame,has_prefix_with_root,flame
instead,compound_of,in
instead,compound_of,stead
instrumentation,has_prefix_with_root,instrument
innovation,has_prefix_with_root,innovate
innovation,has_suffix,ion
installation,has_prefix_with_root,install
insulation,has_prefix_with_root,insulate
insulation,has_suffix,ion
insurmountable,has_prefix,in
insurmountable,has_prefix_with_root,surmountable
insight,has_affix,in
insight,has_affix,sight
intermediation,has_prefix_with_root,intermediate
intermediation,has_suffix,ion
inspiration,has_prefix_with_root,inspire
intervene,back-formation_from,intervention
intake,has_prefix,in
intake,has_prefix_with_root,take
intensification,has_prefix_with_root,intense
interpenetration,has_prefix,inter
interpenetration,has_prefix_with_root,penetration
interpellation,has_suffix,ion
interrelation,has_prefix,inter
interrelation,has_prefix_with_root,relation
internment,has_prefix_with_root,intern
interact,has_prefix,inter
interact,has_prefix_with_root,act
integration,has_prefix_with_root,integrate
integration,has_suffix,ion
interpretation,has_prefix_with_root,interpret
intimidation,has_affix,intimidate
investigation,has_prefix_with_root,investigate
investigation,has_suffix,ion
invader,has_prefix_with_root,invade
isthmian,has_prefix_with_root,isthmus
court,doublet_with,cohort
iteration,has_prefix_with_root,iterate
iteration,has_suffix,ion
kinky,has_prefix_with_root,kink
insanity,has_prefix_with_root,insane
insanity,has_prefix,in
insanity,has_prefix_with_root,sanity
madman,has_prefix_with_root,mad
madman,has_suffix,man
madness,has_prefix_with_root,mad
madness,has_suffix,ness
matchless,has_prefix_with_root,match
matchless,has_suffix,less
matchless,has_prefix_with_root,make
matchless,has_suffix,less
matchless,has_prefix_with_root,match
matchless,has_suffix,less
ailment,has_prefix_with_root,ail
madwoman,has_affix,mad
madwoman,has_affix,woman
claustrophobia,has_affix,phobia
irradiation,has_prefix_with_root,irradiate
irradiation,has_suffix,ion
irreversible,has_affix,in
irreversible,has_affix,reversible
playtime,compound_of,play
playtime,compound_of,time
jabber,has_affix,jowl
jabber,has_prefix_with_root,jab
isolation,has_prefix_with_root,isolate
isolation,has_suffix,ion
landscape,has_prefix_with_root,land
landscape,has_suffix,ship
player,has_prefix_with_root,play
laudable,has_prefix_with_root,laud
laudable,has_suffix,able
lawn,doublet_with,land
leisurely,has_prefix_with_root,leisure
lifelike,has_prefix_with_root,life
lifelike,has_suffix,like
lineage,has_prefix_with_root,line
lineage,has_suffix,age
lap,doublet_with,wrap
likewise,has_prefix_with_root,like
likewise,has_suffix,wise
longhand,compound_of,long
longhand,compound_of,hand
lowly,has_prefix_with_root,low
luckily,has_prefix_with_root,lucky
mammy,has_prefix_with_root,mam
lucky,has_prefix_with_root,luck
lot,doublet_with,lotto
midweek,has_prefix,mid
midweek,has_prefix_with_root,week
metabolism,has_affix,ism
mindful,has_affix,mind
mindful,has_prefix_with_root,mind
miserly,has_prefix_with_root,miser
mismatch,has_affix,match
mismatch,has_affix,match
mirth,has_affix,merry
morass,doublet_with,marsh
mortgagee,has_prefix_with_root,mortgage
moreover,compound_of,more
moreover,compound_of,over
nailer,has_prefix_with_root,nail
nativist,has_prefix_with_root,native
myth,doublet_with,mythos
nominee,has_prefix_with_root,nominate
nightfall,compound_of,night
nightfall,compound_of,fall
nonsensical,has_prefix_with_root,nonsense
novelette,has_prefix_with_root,novel
nullification,has_prefix_with_root,null
node,doublet_with,knot
noisy,has_affix,noise
nag,cognate_of,neigh
notebook,compound_of,note
notebook,compound_of,book
obstinate,doublet_with,ostinato
outplay,has_prefix,out
outplay,has_prefix_with_root,play
offshoot,has_prefix,off
offshoot,has_prefix_with_root,shoot
outwards,has_prefix_with_root,outward
outspoken,has_prefix,out
outspoken,has_prefix_with_root,spoken
originate,has_prefix_with_root,origin
overstay,has_prefix,over
overstay,has_prefix_with_root,stay
onslaught,has_affix,on
outweigh,has_prefix,out
outweigh,has_prefix_with_root,weigh
pappy,has_prefix_with_root,pap
patchy,has_prefix_with_root,patch
overreach,has_prefix,over
overreach,has_prefix_with_root,reach
parthenogenesis,has_affix,genesis
pathway,compound_of,path
pathway,compound_of,way
overlook,has_prefix,over
overlook,has_prefix_with_root,look
patriotism,has_suffix,ism
peculiarity,has_prefix_with_root,peculiar
payer,has_prefix_with_root,pay
pedantry,has_affix,pedant
peek,blend_of,peep
plasticity,has_prefix_with_root,plastic
playmate,compound_of,play
playmate,compound_of,mate
planner,has_prefix_with_root,plan
pollinate,has_prefix_with_root,pollen
peel,doublet_with,pill
peel,doublet_with,pole
plunge,back-formation_from,plunger
porch,doublet_with,portico
plight,doublet_with,plait
predecease,has_prefix_with_root,decease
precipitous,has_prefix_with_root,precipice
prenatal,has_prefix_with_root,natal
potential,has_prefix_with_root,potent
predecessor,cognate_of,decease
procreative,has_prefix_with_root,procreate
priority,has_prefix_with_root,prior
prize,doublet_with,praise
purposeful,has_prefix_with_root,purpose
pry,back-formation_from,prise
pry,back-formation_from,prise
racy,has_prefix_with_root,race
rapper,has_affix,rap
rainy,has_prefix_with_root,rain
raver,has_affix,rave
raid,doublet_with,road
recant,has_affix,re
reanimate,has_affix,re
reanimate,has_affix,animate
reanimate,has_affix,re
reanimate,has_affix,animate
raze,doublet_with,rash
recital,has_prefix_with_root,recite
react,has_prefix,re
react,has_prefix_with_root,act
recently,has_prefix_with_root,recent
recount,has_prefix,re
recount,has_prefix_with_root,count
recover,doublet_with,recuperate
recover,doublet_with,recoup
recover,has_prefix,re
recover,has_prefix_with_root,cover
redress,has_prefix,re
redress,has_prefix_with_root,dress
reefer,has_prefix_with_root,reef
reefer,clipping_of,refrigerator
reef,doublet_with,rib
regardless,has_prefix_with_root,regard
regardless,has_suffix,less
rejuvenate,has_prefix,re
refine,has_prefix,re
refine,has_prefix_with_root,fine
relevance,has_prefix_with_root,relevant
referee,has_prefix_with_root,refer
remount,has_prefix,re
remount,has_prefix_with_root,mount
rename,has_prefix,re
rename,has_prefix_with_root,name
remind,has_affix,re
remind,has_affix,mind
repertoire,doublet_with,repertory
repaint,has_affix,re
repaint,has_affix,paint
replant,has_affix,re
replant,has_affix,plant
remark,has_prefix,re
remark,has_prefix_with_root,mark
represent,has_prefix,re
represent,has_prefix_with_root,present
repress,has_prefix,re
repress,has_prefix_with_root,press
respectful,has_prefix_with_root,respect
release,has_prefix,re
release,has_prefix_with_root,lease
retell,has_prefix,re
retell,has_prefix_with_root,tell
resemblance,has_prefix_with_root,resemble
retry,has_prefix,re
retry,has_prefix_with_root,try
retaliation,has_prefix_with_root,retaliate
retaliation,has_suffix,ion
retire,has_affix,re
retire,has_affix,tire
revival,has_prefix_with_root,revive
rocky,has_prefix_with_root,rock
rocky,has_prefix_with_root,rock
rocky,has_prefix_with_root,rock
ruthless,has_suffix,less
rugged,has_affix,rug
rugged,has_affix,rug
sapling,has_prefix_with_root,sap
sailor,has_affix,sail
sailor,has_affix,or
scabby,has_prefix_with_root,scab
scabby,doublet_with,shabby
scaly,has_affix,scale
scrappy,has_prefix_with_root,scrap
scraper,has_prefix_with_root,scrape
scratchy,has_prefix_with_root,scratch
scribble,has_affix,scribe
scout,cognate_of,shout
secondly,has_prefix_with_root,second
secondary,cognate_of,second
selflessness,has_prefix_with_root,selfless
selflessness,has_suffix,ness
selfreliant,has_prefix,self
selfreliant,has_prefix_with_root,reliant
segregation,has_prefix_with_root,segregate
segregation,has_suffix,ion
sequential,has_prefix_with_root,sequence
settee,has_prefix_with_root,settle
rout,doublet_with,route
shaker,has_prefix_with_root,shake
shaky,has_prefix_with_root,shake
shaver,has_affix,shave
server,has_affix,serve
sheen,cognate_of,show
shortly,has_affix,short
shorthand,compound_of,short
shorthand,compound_of,hand
shopkeeper,compound_of,shop
shopkeeper,compound_of,keeper
shred,doublet_with,escrow
simply,has_affix,simple
slack,doublet_with,slag
slapper,has_affix,slap
slayer,has_affix,slay
sleigh,doublet_with,sled
sled,doublet_with,sleigh
sleight,cognate_of,sly
slag,cognate_of,slay
slight,cognate_of,slick
snarl,has_prefix_with_root,snare
solitary,doublet_with,solitaire
socalled,compound_of,so
socalled,compound_of,called
snout,doublet_with,snoot
sparkle,has_prefix_with_root,spark
sparkle,has_prefix_with_root,spark
spate,cognate_of,spout
splitter,has_affix,split
sprite,doublet_with,spirit
sprite,doublet_with,esprit
stager,has_prefix_with_root,stage
squire,doublet_with,square
stagger,has_prefix_with_root,stag
statistic,back-formation_from,statistics
statuette,has_prefix_with_root,statue
starch,cognate_of,stark
stealthily,has_prefix_with_root,stealthy
startle,has_prefix_with_root,start
stillbirth,compound_of,still
stillbirth,compound_of,birth
stead,doublet_with,stasis
stead,clipping_of,steady
stingy,has_prefix_with_root,sting
strainer,has_prefix_with_root,strain
straightforward,compound_of,straight
straightforward,compound_of,forward
steep,doublet_with,stoop
stuffy,has_prefix_with_root,stuff
strengthen,has_prefix_with_root,strength
strengthen,has_suffix,en
strict,doublet_with,strait
subsume,cognate_of,consume
sunless,has_prefix_with_root,sun
sunless,has_suffix,less
superstructure,has_prefix,super
superstructure,has_prefix_with_root,structure
successful,has_prefix_with_root,success
sunflower,compound_of,sun
sunflower,compound_of,flower
swanky,has_prefix_with_root,swank
suite,doublet_with,suit
immodest,has_affix,in
immodest,has_affix,modest
shameless,has_prefix_with_root,shame
shameless,has_suffix,less
recombination,has_prefix,re
recombination,has_prefix_with_root,combination
modesty,has_affix,modest
lustful,has_prefix_with_root,lust
sycophantic,has_prefix_with_root,sycophant
shaggy,has_prefix_with_root,shag
shriek,cognate_of,screech
shale,doublet_with,scale
shady,has_prefix_with_root,shade
tamer,has_affix,tame
tasty,has_prefix_with_root,taste
tanner,has_affix,tan
tally,has_affix,tall
telepathy,has_confix,tele
telegraph,has_prefix,tele
telegraph,has_prefix_with_root,graph
tenacity,has_prefix_with_root,tenacious
thresh,doublet_with,thrash
thrifty,has_prefix_with_root,thrift
tent,doublet_with,tint
tracker,has_affix,track
tint,doublet_with,tent
trapeze,doublet_with,trapezium
traditional,has_prefix_with_root,tradition
trapper,has_prefix_with_root,trap
treadmill,compound_of,tread
treadmill,compound_of,mill
troublesome,has_prefix_with_root,trouble
troublesome,has_suffix,some
trustee,has_prefix_with_root,trust
tumbleweed,has_affix,tumble
tumbleweed,has_affix,weed
unbend,has_prefix_with_root,bend
uncap,has_prefix_with_root,cap
underplay,has_prefix,under
underplay,has_prefix_with_root,play
twofold,has_prefix_with_root,two
twofold,has_suffix,fold
unearth,has_prefix_with_root,earth
unborn,has_prefix_with_root,born
uncanny,has_prefix_with_root,canny
typo,clipping_of,typographer
unicellular,has_affix,cellular
unleash,has_prefix_with_root,leash
unlikely,has_prefix_with_root,likely
unnerve,has_prefix_with_root,nerve
unseat,has_prefix_with_root,seat
unripe,has_prefix_with_root,ripe
uneasy,has_affix,easy
unsheathe,has_prefix_with_root,sheathe
unkind,has_prefix_with_root,kind
unsound,has_prefix_with_root,sound
unwilling,has_affix,willing
unwell,has_affix,well
troll,doublet_with,droll
urgency,has_prefix_with_root,urgent
unlike,has_prefix_with_root,like
unlike,has_prefix_with_root,like
unwrap,has_affix,wrap
untie,has_prefix_with_root,tie
vicariously,has_prefix_with_root,vicarious
uproot,has_prefix,up
uproot,has_prefix_with_root,root
uproot,has_prefix,up
uproot,has_prefix_with_root,root
vestigial,has_prefix_with_root,vestige
verbena,doublet_with,vervain
volcanic,has_prefix_with_root,volcano
wager,has_prefix_with_root,wage
vow,doublet_with,vote
veil,doublet_with,voile
waster,has_affix,waste
wavy,has_prefix_with_root,wave
weaponry,has_prefix_with_root,weapon
weighty,has_prefix_with_root,weight
volunteer,has_prefix_with_root,voluntary
welder,has_prefix_with_root,weld
witless,has_prefix_with_root,wit
witless,has_suffix,less
whaler,has_affix,whale
whirlwind,compound_of,whirl
whirlwind,compound_of,wind
intensify,has_prefix_with_root,intense
wane,doublet_with,wan
wane,doublet_with,want
wane,doublet_with,waste
wane,doublet_with,vain
wane,doublet_with,vaunt
wane,doublet_with,vast
wane,doublet_with,vacuum
wane,doublet_with,vacant
wane,doublet_with,vacate
yule,cognate_of,joke
laundromat,blend_of,laundry
laundromat,blend_of,automatic
transplant,has_affix,trans
transplant,has_affix,plant
taper,doublet_with,papyrus
taper,doublet_with,paper
taper,has_prefix_with_root,tape
feud,has_prefix_with_root,foe
feud,doublet_with,fee
feud,doublet_with,fief
profitless,has_prefix_with_root,profit
profitless,has_suffix,less
youth,has_affix,young
ordain,doublet_with,ordinate
launderette,has_prefix_with_root,launder
clergyman,has_prefix_with_root,clergy
clergyman,has_suffix,man
outlive,has_prefix,out
outlive,has_prefix_with_root,live
boozer,has_prefix_with_root,booze
disapproval,has_prefix_with_root,approval
bewail,has_prefix,be
bewail,has_prefix_with_root,wail
showy,has_prefix_with_root,show
ungrateful,has_prefix_with_root,grateful
worthless,has_prefix_with_root,worth
worthless,has_suffix,less
hexameter,has_prefix_with_root,meter
intensity,has_prefix_with_root,intense
befit,has_prefix,be
befit,has_prefix_with_root,fit
denominational,has_affix,denomination
proliferate,back-formation_from,proliferation
disposition,has_prefix_with_root,dispose
threshing,has_affix,thresh
ringer,has_prefix_with_root,ring
ringer,has_prefix_with_root,ring
ringer,has_prefix_with_root,ring
sulk,back-formation_from,sulky
bettor,has_prefix_with_root,bet
bettor,has_suffix,or
personalism,has_prefix_with_root,personal
personalism,has_suffix,ism
milkman,has_prefix_with_root,milk
milkman,has_suffix,man
wedgie,has_prefix_with_root,wedge
wedgie,has_suffix,ie
proactive,has_prefix,pro
proactive,has_prefix_with_root,active
brimstone,compound_of,stone
brimstone,compound_of,burn
brimstone,compound_of,stone
bombshell,compound_of,bomb
bombshell,compound_of,shell
glute,clipping_of,gluteus
smoothie,has_prefix_with_root,smooth
smoothie,has_suffix,ie
viral,has_prefix_with_root,virus
khakis,has_prefix_with_root,khaki
demonstrator,has_prefix_with_root,demonstrate
demonstrator,has_suffix,or
auricular,has_affix,auricle
amnesiac,has_prefix_with_root,amnesia
amnesiac,has_suffix,ac
realtime,compound_of,real
realtime,compound_of,time
ebonics,blend_of,ebony
ebonics,blend_of,phonics
clubby,has_prefix_with_root,club
fortunate,has_prefix_with_root,fortune
budgie,has_suffix,ie
chainring,compound_of,chain
chainring,compound_of,ring
mucky,has_prefix_with_root,muck
arrowhead,compound_of,arrow
arrowhead,compound_of,head
colloquium,doublet_with,colloquy
colloquium,has_prefix_with_root,colloquy
fortunately,has_prefix_with_root,fortunate
runoff,compound_of,run
runoff,compound_of,off
tillage,has_affix,till
tillage,has_affix,age
message,cognate_of,errand
miniaturization,has_prefix_with_root,miniature
veganism,has_prefix_with_root,vegan
veganism,has_suffix,ism
physicochemical,has_prefix_with_root,chemical
pointless,has_affix,point
pointless,has_affix,less
bluntly,has_prefix_with_root,blunt
ulnar,has_prefix_with_root,ulna
impolite,has_prefix_with_root,polite
umbel,doublet_with,umbrella
ultimately,has_prefix_with_root,ultimate
gargoyle,doublet_with,gargle
conjunctivitis,has_suffix,itis
ulna,doublet_with,ell
pretender,has_affix,pretend
assembler,has_prefix_with_root,assemble
desperately,has_prefix_with_root,desperate
desk,doublet_with,dais
desk,doublet_with,disc
desk,doublet_with,discus
desk,doublet_with,dish
desk,doublet_with,disk
bored,has_prefix_with_root,bore
boredom,has_prefix_with_root,bore
motel,blend_of,motor
motel,blend_of,hotel
boring,has_prefix_with_root,bore
